-9.279823007939688173e-01,1.741249024356662067e+00
-1.036616860446925692e+00,1.380069918315437683e+00
-8.478111126047872537e-01,1.543395934867293207e+00
-8.017013111706189354e-01,1.671820776894617611e+00
-8.252946169509118857e-01,1.867310196550163726e+00
-6.530479182314919973e-01,1.635129767268042933e+00
-5.740559242589782230e-01,1.542054840593420906e+00
-8.984421192038003490e-01,1.780877538548736538e+00
-7.923298075222404702e-01,1.484688821773178180e+00
-1.084828003164807875e+00,1.860293826289926900e+00
-9.951829272369808743e-01,1.889934300202856132e+00
-7.662142537705576295e-01,1.946567224934378171e+00
-1.088427061262613460e+00,1.722329684811598316e+00
-8.489903068214628146e-01,1.648174097682006733e+00
-1.141632594802136413e+00,1.732602078351321406e+00
-6.353817210611514277e-01,1.780269538363584703e+00
-7.193263976074583121e-01,1.279944455927170877e+00
-8.183429771836637778e-01,1.437435937135682185e+00
-9.810331712741204857e-01,1.735988323745030648e+00
-6.671976741943526079e-01,1.789075743725868195e+00
-1.096619370694317031e+00,1.804683477118323109e+00
-6.024169116324795681e-01,1.397648163586598935e+00
-6.602566051483771403e-01,1.665911602310140793e+00
-6.390725925279435726e-01,9.209697603627975404e-01
-7.165053942385827268e-01,2.212956208440032047e+00
-1.061306743553568577e+00,1.519215894710664427e+00
-6.625938521391827596e-01,1.262047691942060235e+00
-9.692418037446106638e-01,1.791598672916634882e+00
-1.030669984637041958e+00,1.615187852163093796e+00
-7.981022530728125730e-01,1.809784918372945750e+00
-9.007899369158778313e-01,1.683723746179411229e+00
-9.104799631616754541e-01,1.019464647005994706e+00
-8.097297610642839594e-01,2.621098717647517340e+00
-8.452888646333980294e-01,2.200763757684038424e+00
-1.084828003164807875e+00,1.860293826289926900e+00
-1.037868100832654905e+00,1.339259569206437517e+00
-1.175868411816469727e+00,1.498665979420563232e+00
-1.084828003164807875e+00,1.860293826289926900e+00
-7.640408663177920001e-01,1.483506986856282683e+00
-9.562712419984248369e-01,1.742430859273524035e+00
-7.770834742330305911e-01,1.387086288575676285e+00
-1.026240592841183519e+00,5.279457699318644837e-01
-6.743237442209121246e-01,1.658735972692928273e+00
-3.984566438701178104e-01,7.420360104184906547e-01
-4.912798712080724273e-01,1.840447967845791455e+00
-8.691484140419880600e-01,1.114703510369705164e+00
-7.602673779606731186e-01,2.181685158782031841e+00
-7.734123699661703544e-01,1.670638941977721892e+00
-9.373538044423551652e-01,1.928380979478067969e+00
-9.598703000962320875e-01,1.604466717795195896e+00
-2.988419788616978878e-01,3.244041128346207559e-02
1.246328418283825928e-01,-2.182852559566483830e-01
-1.430928538172163422e-01,-1.429478339101606377e-01
-6.075884889653433707e-02,-4.971510434788394273e-01
-9.606090531601002569e-02,-5.183935790699345514e-01
1.307238099763741168e-01,3.080097017384379465e-01
3.700990889697440833e-01,-2.184445153136248541e-01
