1.629155397696395169e-01,1.576347532435343202e-01
-3.408352578103450159e-01,-9.933090152098400516e-02
-1.635660675030473632e-01,-1.628269122776624112e-01
-2.397265536805898711e-01,-3.914240996291920016e-01
2.582751157767122496e-01,9.391884509756665000e-02
5.907338010723239830e-01,4.405636021394130908e-01
3.399204031465340170e-02,-1.949464405958000190e-01
7.330509188524128583e-02,-7.026628572724194499e-03
-4.592973345699397636e-01,-5.289394466559130814e-01
-2.177138806089414513e-01,-2.217892242843316208e-01
3.863367374510729979e-01,3.773708424837441400e-01
7.905422000792124149e-02,-2.354039185349583729e-01
-3.342242519070428020e-01,-2.585789950300590445e-01
-3.938262209880339926e-01,-4.778752894916740712e-01
6.590184978963450346e-01,9.535757301460137114e-01
1.071435092030687430e+00,9.076216101879553966e-01
5.369339542449120817e-01,6.963068242804835162e-01
1.524541170742474694e-01,2.346621045391289462e-01
5.135364813448104471e-01,5.916936434167610059e-01
4.635340571785858677e-01,2.262408012063951424e-01
1.156066824672929427e-01,1.939847292106749721e-01
3.538626416840351396e-01,2.847633184344748880e-01
1.890736017809545588e-01,2.077909838470286263e-02
-2.653882879429585520e-02,1.598997223894852437e-01
1.194041051284801119e-01,-4.272113351407612614e-01
-3.100849176045531452e-01,-1.449817703780369171e-01
6.583220820131582829e-02,8.309226848318984615e-02
1.802159182685761085e-01,1.759196899217544408e-01
6.755596376256116364e-02,2.213506613895106501e-01
-1.232161823824887426e-01,-3.546343288834644114e-01
-2.185757583895641676e-01,-2.909184207374920783e-01
6.778391366280894781e-02,4.759110428723917763e-01
7.859372977589355047e-01,2.099213430312309170e-01
8.727871565321156933e-01,6.160515605700517261e-01
-2.177138806089414513e-01,-2.217892242843316208e-01
-1.654647788336410519e-01,1.477711198980564966e-01
1.648672452311293335e-01,5.504535276327401361e-01
-2.177138806089414513e-01,-2.217892242843316208e-01
-3.735373034776308110e-01,-4.464988070531338282e-01
7.715550867732764995e-02,7.519411364075931359e-02
1.351537385753080744e-01,2.163771678609132110e-01
-1.074618258975066576e+00,-4.167845520166387763e-01
-1.751173178793069829e-01,-4.094891389181112284e-01
1.441193556096993511e-01,2.556518051418831261e-01
5.068724813106083582e-01,4.752493036091513801e-02
-3.551470972978211793e-01,-1.045242924388772726e-01
4.874454415808279761e-01,8.527764437553686516e-02
-1.539665225882810851e-01,-3.089834600264130260e-01
3.824863206589864673e-01,2.951501002702601739e-01
-3.935486262077367292e-02,3.840434289503241033e-02
2.567551444032710739e-01,4.787609859804480839e-01
1.962912975416573613e-01,1.903354950656741540e-01
1.701332355303395716e-01,3.271911499245089283e-01
-7.775793519230642659e-01,-5.505703663781226220e-01
-1.832482951560510109e-01,1.346010954738444398e-01
-2.065787458088171047e-01,-6.132837392899371798e-01
3.080893742670490765e-01,7.577532714475714026e-02
-7.642373237382242834e-01,-8.089214007314105004e-01
-5.926504017402430685e-02,8.127196916365707346e-02
-4.162020155049179770e-01,-5.822500999176689618e-01
-1.130326954729078848e+00,-9.285916058585078625e-01
-6.173065713765773371e-02,-6.597046753096288962e-02
-8.261529926756259190e-01,-3.890535432649892544e-01
-7.552858512299287508e-02,-3.167401961434370694e-01
-2.322688251634183743e-01,-1.015773976185012778e-01
1.056440161072910999e-01,4.054013418782893008e-01
-3.293202239335832338e-02,-5.044401107772168436e-01
-3.243539005571366984e-01,-5.249066628896673636e-01
-8.035094640341339245e-01,-1.591543300364057778e-01
-5.678360658487284773e-01,-5.214588530855309711e-01
1.860048306156163178e-01,-1.814935787207731244e-01
-2.584268871747362195e-01,3.527825724033430838e-02
-4.482292220171504304e-01,-2.771623077614596142e-01
-1.538157325313761203e-01,-4.892997328021296277e-01
-1.073157588787559957e-01,1.086379013424936396e-01
2.583606516042745004e-03,3.046757655972943124e-01
-1.343356986706965572e-01,1.763643597481683034e-01
5.574952546307907625e-02,2.343637284859448888e-01
-1.167403480241744063e-01,-1.940619759907940556e-01
-5.081140803895026758e-01,-2.420174059590559090e-01
-6.843464371468299667e-01,-5.582486238312575066e-01
-6.873349761582935313e-01,-5.713401695915810707e-01
-3.721766693616210819e-01,-2.429803492279503652e-01
-2.449219860767692380e-01,-5.376591260418310814e-01
-4.063285597753064915e-02,-6.688815952041823332e-01
3.688481932762455173e-01,-2.451045435764667366e-02
1.355324785324606984e-01,2.906212765680773469e-01
-6.929761707589603414e-01,-1.485476508113257321e-01
-6.580902382999183342e-02,-4.027515912273279541e-01
-5.791593663247404100e-01,-5.135606982431001333e-01
-4.156881040027776142e-01,-8.278264376122504986e-01
1.023144596931616253e-02,-2.342995565406576775e-01
-4.579367004539298680e-01,-3.254209888307292298e-01
-8.595968997452996252e-01,-7.452054925854386669e-01
-3.499890405206240174e-01,-5.222018989651295851e-01
-3.804722263566309715e-02,-4.614940058447025151e-01
-1.477186381302142137e-01,-4.029714886166231858e-01
-1.150165924629289044e-01,-5.580358308447341126e-02
-7.081378051708375754e-01,-3.571403143355393328e-01
-2.603785926362290892e-01,-3.575405171488664213e-01
3.887860721976347245e-01,-6.214398315340440709e-02
-2.840070877471099764e-01,-4.710185565820259046e-01
1.503551572115447987e-01,2.959338527048329670e-01
1.137621304130000295e-02,-4.196115563515145919e-01
1.033412720567838394e-01,-5.642744374520867329e-02
2.637569731199478351e-01,2.594869250253770132e-01
-5.768577493245511389e-01,-1.018454774017975017e+00
1.440301129101351496e-01,-4.495477296355401831e-02
-3.431621675732956511e-01,-2.926195348381614436e-01
7.345197634307516488e-01,6.694213934352133410e-01
2.285343710979154119e-01,2.740781605455056558e-01
-2.340046635808851194e-01,-1.055657143716599439e-01
8.500406000787366634e-02,3.050148482054537702e-01
-5.101888745397625824e-01,-4.492858100996731108e-01
-2.371042084248943804e-01,-6.737696603656018191e-02
2.201996096333672936e-01,2.950678611482597802e-01
1.048370777177818763e-01,-1.727294323217694882e-01
1.064275871316793243e+00,5.028378855392746649e-01
-1.098055415548325753e-01,2.299356169541944273e-01
-7.439604890840424423e-01,-6.432748421397114225e-01
2.932515404212114873e-01,4.504283500746062985e-01
-2.298592746412162768e-01,-4.120562445753558345e-01
9.309878871595260452e-02,1.637348422729794917e-01
-2.811935045049941961e-01,-9.070585739664393035e-03
4.056835450269785093e-01,1.504369971239690462e-01
3.974597893949758931e-01,1.201464036312994976e-01
-1.992838902047722183e-01,-8.850688350368528245e-03
8.735640308318297353e-03,-1.179975679640974245e-01
-1.153676310519432119e-01,-1.248135943187696356e-01
1.930627257737244085e-01,5.695364397563056763e-02
1.130919079396454710e-02,2.236600975485449894e-01
1.052549665171185422e+00,7.050320839808621454e-01
-1.258290537473324422e-01,-4.778624302317869416e-02
-1.236993202059593205e-01,-3.495194166294606775e-01
-2.521089081588018810e-01,-9.476769481633795511e-01
1.794347359869910841e-01,8.154413975063808939e-01
4.446576408647739398e-01,1.350767217595869041e-01
2.001966537248572597e-01,-2.364453404677409887e-01
-8.564738190621168715e-03,-1.362825046423127573e-01
1.746145078922691218e-01,4.696762300217162123e-01
1.624293296356345007e-01,4.084451884109867037e-01
1.133417773809317491e-01,8.155383492187011640e-01
-2.840070877471099764e-01,-4.710185565820259046e-01
3.163010470428310184e-01,2.403359967905871475e-01
3.638378542454216436e-01,4.585464023063324235e-01
1.988091270444975953e-02,5.686562251889546449e-01
-4.766249510918544874e-01,-3.298870811436385719e-02
4.356434720644449671e-02,1.731326868752151860e-01
4.243687233543709247e-01,1.037002393210475493e-01
2.793473013785135323e-02,-4.103106634615983905e-01
